Index,Score,Std Dev,activation,batch_size,decay_rate,epochs,loss_function,lr,mom
0,1.2032049894332886,0,0,0,0.0006326702834668986,0,0,0.007673590364382889,0.6125893995843641
1,1.2857877016067505,0,0,0,0.0008998696323651231,0,0,0.0019696543304994164,0.4621038629648554
2,9.544416427612305,0,0,0,0.01847522293585781,0,0,0.00043039580741040386,0.6545710195156629
3,1.4678738117218018,0,0,0,0.051712112905309617,0,0,0.004811396118821334,0.8117666243917326
4,9.606090545654297,0,0,0,0.009439364669691211,0,0,0.0002792933774399736,0.5420456382142423
5,1.3652485609054565,0,0,0,6.941080843267241e-05,0,0,0.0003045256762788544,0.6742311737295836
6,1.507226824760437,0,0,0,0.00024569580368766355,0,0,0.005338490432878113,0.4491610152556516
7,1.3619036674499512,0,0,0,0.00483603103097492,0,0,0.0006278733735902184,0.8915456794014645
8,1.341355562210083,0,0,0,0.0010315907675359465,0,0,0.001343032871985444,0.2035551913220807
9,1.2296395301818848,0,0,0,6.14727562238447e-05,0,0,0.005020000347955112,0.7682492721399685
10,1.2302353382110596,0,0,0,7.605618284663098e-05,0,0,0.001075336397998691,0.7196730295917368
11,1.3604016304016113,0,0,0,1.0651438187186756e-05,0,0,0.0004954257863364867,0.6182523552793117
12,1.3279516696929932,0,0,0,0.00025110368590732966,0,0,0.001749805235737282,0.6428352849772817
13,1.3071320056915283,0,0,0,7.802824966773956e-05,0,0,0.009065368405140677,0.011261080968733968
14,1.255192756652832,0,0,0,0.0006667929249317636,0,0,0.0011968058587160037,0.8203789027875018
15,1.4278756380081177,0,0,0,0.011894919439581654,0,0,0.004611527163149743,0.37612928958811204
16,1.4144495725631714,0,0,0,1.1778929623558364e-05,0,0,0.0044510743367987445,0.37655236499289374
17,2.1067702770233154,0,0,0,0.03167112603786826,0,0,0.0011776199244742022,0.8219903304150269
18,1.5136510133743286,0,0,0,0.0001475563664446509,0,0,0.0004448929457887726,0.2722953876457952
19,1.3154736757278442,0,0,0,0.0023732053140347337,0,0,0.004077342185448056,0.06342351211129758
20,,0,0,0,2.483305864659514e-05,0,0,0.008435861233955138,0.9663034637062624
21,39.12214660644531,0,0,0,3.2120325268140815e-05,0,0,0.00010323914892912155,0.9866613948681513
22,206.9921875,0,0,0,2.1768537951913124e-05,0,0,0.009498497517857593,0.9835476701904362
23,1.3880949020385742,0,0,0,0.0004045333713376722,0,0,0.002712188850253607,0.5589801515583606
24,1.3887851238250732,0,0,0,0.002364929439670278,0,0,0.007864228075421118,0.7486392769519903
25,1.284287929534912,0,0,0,2.8653199883314905e-05,0,0,0.0027610142698149876,0.9171253878683832
26,1.3075100183486938,0,0,0,0.0021037531727164287,0,0,0.006546378370517137,0.5764961912463846
27,1.291192889213562,0,0,0,0.00012499812810567976,0,0,0.0027204234743319735,0.7223460641191759
28,1.383120059967041,0,0,0,0.0004461790537389266,0,0,0.00010314528755871129,0.896610417032367
29,1.3016284704208374,0,0,0,0.0009512477692077296,0,0,0.0018619597455366494,0.4686139545694462
30,1.3695662021636963,0,0,0,0.005066490761865177,0,0,0.003535783414487697,0.41761280373786713
31,1.5544875860214233,0,0,0,4.9252387625210455e-05,0,0,0.006751723633848825,0.2699664799752671
32,1.3399310111999512,0,0,0,0.0001519065384455173,0,0,0.000695970837247225,0.7603058106650357
33,1.4517823457717896,0,0,0,1.7132809696922894e-05,0,0,0.00017983023721407856,0.507921843703344
34,1.5717129707336426,0,0,0,0.0681231329665086,0,0,0.006004022336576081,0.6754448048263512
35,1.3873355388641357,0,0,0,0.0003320000409666519,0,0,0.003412805864720632,0.608820510847504
36,1.2117496728897095,0,0,0,0.001313323458355196,0,0,0.0022103264084904115,0.8616957865080549
37,1.338842511177063,0,0,0,0.005286039170970604,0,0,0.0008937843012015192,0.9455729875120376
38,1.3332558870315552,0,0,0,0.0013896129361103075,0,0,0.0021234994004712513,0.8389654984303014
39,1.4696940183639526,0,0,0,0.0262916195367161,0,0,0.001498190908339266,0.8654472263488828
40,1.6580455303192139,0,0,0,0.010018352979226378,0,0,0.0008672419405039339,0.6749245178168939
41,1.5269192457199097,0,0,0,0.0007103360957735012,0,0,0.0002696307604877751,0.5383939312698642
42,1.3410890102386475,0,0,0,0.001499965749603637,0,0,0.002192426291158597,0.9571275030047487
43,1.2956933975219727,0,0,0,0.0037950890865798056,0,0,0.009806977007709048,0.1279033793782155
44,1.4883925914764404,0,0,0,0.0005082810462977122,0,0,0.000347703385237742,0.3004894012710405
45,1.3409115076065063,0,0,0,0.0002018660045399033,0,0,0.0006437842865832448,0.7856760194319137
46,1.2835251092910767,0,0,0,0.019050176091451237,0,0,0.007962462990848239,0.706542852697121
47,1.3511978387832642,0,0,0,0.0013439369941726726,0,0,0.0014081654446236138,0.6346454691526473
48,1.279076099395752,0,0,0,0.007175299427213442,0,0,0.00562358840571543,0.5107628308536297
49,1.2764636278152466,0,0,0,0.0036048645171323033,0,0,0.004005615241017657,0.860519925281763
50,1.26364266872406,0,0,0,9.626398501893523e-05,0,0,0.0033063718460478284,0.42749066815045444
51,1.4949650764465332,0,0,0,0.0002576846298870424,0,0,0.00014240157071135584,0.5958794994753097
52,2.199424982070923,0,0,0,0.04627898657677081,0,0,0.0015805347665814454,0.7983647144686132
53,1.198344349861145,0,0,0,0.014938245818222168,0,0,0.0076850579732525405,0.9236094562356267
54,1.4078164100646973,0,0,0,0.014355167274386375,0,0,0.007414177818857984,0.3406893018882146
55,8.91615104675293,0,0,0,0.07476134415728417,0,0,0.00536974399709817,0.11404715517523412
56,1.421669363975525,0,0,0,0.007763886050531492,0,0,0.008695404009829525,0.46537598173873024
57,1.5210970640182495,0,0,0,0.025774037413230633,0,0,0.004736443873937568,0.23303157076925296
58,10.6358060836792,0,0,0,0.09976430167646612,0,0,0.0029777216629129958,0.18318569071835605
59,1.4365639686584473,0,0,0,0.0006485947739630669,0,0,0.000495760554628352,0.3692093352667766
60,,0,0,0,0.0020528824671024733,0,0,0.009837757513828344,0.9321010930531812
61,9.500012397766113,0,0,0,0.040454517213137996,0,0,0.00023031647920162055,0.9247481232654974
62,,0,0,0,5.10222746557292e-05,0,0,0.009993023893398317,0.7424350958224253
63,1.3377102613449097,0,0,0,0.0032126371128006347,0,0,0.004100530424610685,0.014977578597835495
64,1.2786662578582764,0,0,0,4.7602435834983876e-05,0,0,0.0011230661904521246,0.7302952217266296
65,10.462562561035156,0,0,0,0.014850976803721801,0,0,0.006860366831788152,0.9775496406615306
66,1.2966991662979126,0,0,0,0.002282996805020847,0,0,0.0024604449611732504,0.7050355303200937
67,1.3601574897766113,0,0,0,0.0003427137939993285,0,0,0.009916383237367947,0.6547546037643021
68,1.4980931282043457,0,0,0,0.0017448700928131265,0,0,0.002430043545753067,0.8638816844700008
69,1.462135910987854,0,0,0,0.0009297026189701152,0,0,0.005989565557637959,0.9080523419901029
70,1.2386560440063477,0,0,0,0.0011755620431449633,0,0,0.0017665100371208951,0.823768792568848
71,1.5280112028121948,0,0,0,0.00018698255615995008,0,0,0.0008131137843466723,0.9897019746003147
72,1.2894618511199951,0,0,0,0.007091908758271099,0,0,0.0037337119012977107,0.7734010062400499
73,1.2864100933074951,0,0,0,0.0007495103092054102,0,0,0.0013040843742964082,0.8765830407632886
74,7.475642204284668,0,0,0,0.0005574510906973367,0,0,0.004688402354200253,0.9572194463035999
75,1.3740872144699097,0,0,0,0.0026905087305815244,0,0,0.0005225639159023703,0.7460780136768812
76,1.220750331878662,0,0,0,0.0018447340612721792,0,0,0.008605715870206242,0.8460552071428608
77,1.3153473138809204,0,0,0,0.004443290822849659,0,0,0.003019299096047696,0.5416834041985801
78,1.2798707485198975,0,0,0,0.00011202865586238895,0,0,0.0010301612474063356,0.8090122634609155
79,1.3541983366012573,0,0,0,6.015609679334445e-05,0,0,0.00040534132305671195,0.562872955647319
80,1.2430201768875122,0,0,0,0.0003004031901650629,0,0,0.0019290134688959486,0.6885652199497087
81,1.0996196269989014,0,0,0,0.010824340339515431,0,0,0.006253460860622282,0.9315467236269129
82,1.3126733303070068,0,0,0,0.05943737555057101,0,0,0.006510844301669102,0.9359223827061764
83,1.3927704095840454,0,0,0,0.03434731908078699,0,0,0.005298815757097971,0.8912944620527147
84,1.3494439125061035,0,0,0,0.02397446726319954,0,0,0.0077548454553342675,0.6323204803943739
85,1.2932791709899902,0,0,0,0.009856397823547707,0,0,0.004417148233377783,0.5970396774427128
86,1.3706187009811401,0,0,0,0.005943706834229426,0,0,0.009561678174391075,0.4968331785848278
87,1.4420783519744873,0,0,0,0.09263980364643863,0,0,0.007088397252210831,0.9634375217398482
88,1.3162356615066528,0,0,0,0.016865321786567737,0,0,0.008546681669457388,0.4406029792379784
89,1.4029830694198608,0,0,0,0.021881734024414935,0,0,0.006132051419314866,0.40533316006744446
90,2.6844124794006348,0,0,0,0.031129087771572254,0,0,0.003156392072267293,0.3296423776321573
91,1.5449905395507812,0,0,0,0.01185106603039786,0,0,0.0016158001785858533,0.4843404945489096
92,1.4276363849639893,0,0,0,0.05199639333113198,0,0,0.005103566157090936,0.7878725466455131
93,1.4146621227264404,0,0,0,0.0027161595639993287,0,0,0.002522749076018475,0.8335663235866022
94,1.359853982925415,0,0,0,0.012575573710423395,0,0,0.003597245204755693,0.5246586903969611
95,1.3426613807678223,0,0,0,0.0010662754901032932,0,0,0.004004288304024546,0.752773332831241
96,1.3049601316452026,0,0,0,0.008601600493579848,0,0,0.005711724946905116,0.65646760805137
97,1.1223721504211426,0,0,0,0.003935289382848306,0,0,0.009995799976527865,0.8904273659406519
98,1.2649236917495728,0,0,0,0.00595537314085831,0,0,0.009843256734447636,0.8936963730757765
99,1.0977996587753296,0,0,0,0.004570941807912172,0,0,0.00807786462367112,0.9209514314663103
